production_id,date_key,product_id,facility_id,quantity_produced,defective_units,defect_rate_pct,batch_number
44468,47,7,12,17,0,1.28,PROD-2023543996
44469,580,14,2,2458,32,1.31,PROD-2024424669
44470,652,17,7,2494,32,1.27,PROD-2024246804
44471,425,21,11,1063,14,1.29,PROD-2024922337
44472,422,8,12,1855,25,1.33,PROD-2024114929
44473,23,18,8,64,1,1.32,PROD-2023625335
44474,225,6,2,31,0,1.31,PROD-2023265251
44475,539,8,9,2120,26,1.23,PROD-2024387561
44476,501,17,9,1756,22,1.26,PROD-2024418167
44477,324,20,10,9,0,1.32,PROD-2023776374
44478,92,11,8,27,0,1.23,PROD-2023412960
44479,286,18,8,4,0,1.28,PROD-2023750827
44480,112,15,7,3,0,1.24,PROD-2023824496
44481,69,13,8,50,1,1.31,PROD-2023832312
44482,17,13,2,16,0,1.28,PROD-2023486899
44483,643,7,9,2463,32,1.28,PROD-2024225383
44484,317,10,1,56,1,1.37,PROD-2023437576
44485,35,16,10,31,0,1.27,PROD-2023435072
44486,243,5,10,21,0,1.31,PROD-2023629375
44487,440,7,10,2660,35,1.31,PROD-2024610177
44488,499,13,10,1408,18,1.26,PROD-2024454034
44489,496,10,1,1082,14,1.26,PROD-2024114656
44490,530,5,7,270,3,1.21,PROD-2024237009
44491,244,20,2,5,0,1.29,PROD-2023891528
44492,413,10,1,1388,18,1.33,PROD-2024990767
44493,375,20,3,1625,22,1.33,PROD-2024558854
44494,522,5,10,528,6,1.21,PROD-2024910882
44495,421,18,8,1861,24,1.29,PROD-2024509790
44496,516,3,3,817,10,1.25,PROD-2024287249
44497,535,13,7,907,11,1.2,PROD-2024448451
44498,638,15,8,2416,32,1.31,PROD-2024511924
44499,213,6,10,11,0,1.3,PROD-2023167414
44500,232,5,7,35,0,1.29,PROD-2023921124
44501,259,2,12,20,0,1.34,PROD-2023818490
44502,581,2,10,90,1,1.28,PROD-2024659487
44503,276,17,9,42,1,1.29,PROD-2023551318
44504,416,9,9,795,10,1.3,PROD-2024725213
44505,506,4,2,1931,24,1.25,PROD-2024701498
44506,138,20,3,15,0,1.23,PROD-2023674809
44507,239,3,3,51,1,1.31,PROD-2023386779
44508,432,8,3,1285,17,1.32,PROD-2024613210
44509,435,14,8,2563,34,1.32,PROD-2024968566
44510,553,6,10,793,10,1.3,PROD-2024771285
44511,554,16,7,2040,27,1.31,PROD-2024480532
44512,489,18,2,1790,23,1.27,PROD-2024594319
44513,484,3,3,2254,27,1.21,PROD-2024281464
44514,67,13,7,40,1,1.35,PROD-2023184772
44515,82,18,11,42,1,1.3,PROD-2023282126
44516,275,7,1,55,1,1.29,PROD-2023836662
44517,377,18,1,374,5,1.31,PROD-2024623970
44518,123,2,1,8,0,1.23,PROD-2023956291
44519,186,10,10,20,0,1.3,PROD-2023579139
44520,226,18,7,23,0,1.33,PROD-2023330081
44521,451,15,8,1855,24,1.32,PROD-2024383864
44522,519,19,12,918,11,1.19,PROD-2024613343
44523,25,7,12,2,0,1.31,PROD-2023358497
44524,641,11,7,212,3,1.27,PROD-2024418222
44525,452,9,12,428,6,1.36,PROD-2024351386
44526,88,18,9,46,1,1.3,PROD-2023229136
44527,61,4,2,29,0,1.31,PROD-2023533962
44528,324,6,11,58,1,1.3,PROD-2023363212
44529,161,19,1,32,0,1.23,PROD-2023909523
44530,282,11,2,27,0,1.31,PROD-2023472893
44531,25,3,7,17,0,1.33,PROD-2023838310
44532,546,18,11,96,1,1.18,PROD-2024727331
44533,33,8,8,10,0,1.28,PROD-2023444031
44534,84,20,7,2,0,1.29,PROD-2023416916
44535,368,17,7,495,6,1.28,PROD-2024141550
44536,320,2,11,20,0,1.37,PROD-2023953171
44537,46,22,12,14,0,1.28,PROD-2023156935
44538,15,7,7,4,0,1.3,PROD-2023458753
44539,43,11,10,8,0,1.29,PROD-2023536123
44540,592,15,9,1159,15,1.3,PROD-2024111053
44541,550,18,2,1414,19,1.31,PROD-2024550917
44542,572,16,9,860,11,1.31,PROD-2024187815
44543,176,12,1,5,0,1.18,PROD-2023928022
44544,727,19,1,1009,14,1.34,PROD-2024924402
44545,329,16,12,44,1,1.31,PROD-2023620969
44546,151,15,9,15,0,1.29,PROD-2023430702
44547,408,15,12,1725,22,1.28,PROD-2024655154
44548,109,21,3,29,0,1.22,PROD-2023990495
44549,224,3,8,49,1,1.3,PROD-2023539835
44550,418,13,7,1465,19,1.3,PROD-2024148752
44551,162,20,2,52,1,1.23,PROD-2023116528
44552,685,14,9,3175,43,1.35,PROD-2024889991
44553,462,14,12,1267,16,1.25,PROD-2024826959
44554,44,9,11,22,0,1.29,PROD-2023407462
44555,521,12,7,797,10,1.21,PROD-2024322161
44556,467,4,11,2952,37,1.24,PROD-2024739969
44557,673,7,3,277,4,1.33,PROD-2024418245
44558,287,16,1,28,0,1.31,PROD-2023729010
44559,249,19,1,51,1,1.31,PROD-2023636695
44560,295,7,1,43,1,1.31,PROD-2023545397
44561,48,18,3,24,0,1.34,PROD-2023242352
44562,443,1,7,1484,19,1.31,PROD-2024120607
44563,122,10,7,9,0,1.26,PROD-2023463065
44564,316,4,3,57,1,1.31,PROD-2023759214
44565,313,10,3,33,0,1.36,PROD-2023438054
44566,677,10,8,1210,16,1.29,PROD-2024231126
44567,530,12,12,961,12,1.21,PROD-2024287386
44568,427,8,9,2177,28,1.29,PROD-2024268683
44569,571,14,10,1032,14,1.35,PROD-2024827834
44570,92,6,3,7,0,1.22,PROD-2023289557
44571,24,18,12,49,1,1.29,PROD-2023107399
44572,479,6,12,1272,16,1.24,PROD-2024136491
44573,283,10,12,26,0,1.3,PROD-2023111071
44574,543,13,9,1199,15,1.21,PROD-2024167211
44575,728,4,11,3319,45,1.35,PROD-2024847603
44576,266,7,9,29,0,1.35,PROD-2023303894
44577,597,4,9,1227,16,1.27,PROD-2024237829
44578,16,21,3,16,0,1.27,PROD-2023221700
44579,174,9,3,3,0,1.25,PROD-2023293511
44580,419,3,2,384,5,1.28,PROD-2024231578
44581,443,12,9,830,11,1.33,PROD-2024855653
44582,61,12,10,30,0,1.31,PROD-2023664425
44583,65,10,2,9,0,1.29,PROD-2023292688
44584,455,18,1,439,6,1.33,PROD-2024343257
44585,444,21,11,1139,15,1.31,PROD-2024215291
44586,231,11,9,33,0,1.29,PROD-2023464274
44587,485,3,9,2738,34,1.23,PROD-2024791840
44588,456,12,9,2021,27,1.33,PROD-2024681763
44589,102,3,3,11,0,1.22,PROD-2023318877
44590,669,6,9,1820,23,1.24,PROD-2024994736
44591,132,19,11,5,0,1.27,PROD-2023459942
44592,133,10,7,8,0,1.26,PROD-2023966721
44593,64,15,1,52,1,1.29,PROD-2023590060
44594,199,5,3,60,1,1.31,PROD-2023318790
44595,674,9,12,1087,15,1.36,PROD-2024928340
44596,43,21,7,29,0,1.3,PROD-2023955814
44597,573,11,7,300,4,1.29,PROD-2024919172
44598,241,22,8,20,0,1.28,PROD-2023213561
44599,410,14,7,2490,32,1.3,PROD-2024227735
44600,555,8,2,844,11,1.3,PROD-2024966671
44601,148,21,9,42,1,1.27,PROD-2023535823
44602,381,15,8,848,11,1.31,PROD-2024539139
44603,626,14,8,1071,14,1.34,PROD-2024766954
44604,203,18,12,20,0,1.28,PROD-2023253868
44605,504,21,12,2235,29,1.3,PROD-2024772536
44606,327,22,2,2,0,1.34,PROD-2023455312
44607,574,19,10,1740,22,1.28,PROD-2024598038
44608,194,12,8,7,0,1.32,PROD-2023462322
44609,180,19,3,21,0,1.21,PROD-2023309471
44610,436,13,3,1587,21,1.32,PROD-2024554086
44611,54,16,7,4,0,1.28,PROD-2023659307
44612,503,12,9,2512,31,1.24,PROD-2024362600
44613,102,6,11,25,0,1.26,PROD-2023366098
44614,585,16,8,2892,37,1.28,PROD-2024122414
44615,35,11,1,28,0,1.31,PROD-2023311052
44616,133,17,1,41,1,1.24,PROD-2023259144
44617,21,5,3,27,0,1.35,PROD-2023335842
44618,131,22,10,20,0,1.27,PROD-2023950203
44619,443,7,8,703,9,1.33,PROD-2024255361
44620,177,6,11,36,0,1.22,PROD-2023970244
44621,258,1,9,8,0,1.32,PROD-2023931423
44622,495,14,8,572,7,1.26,PROD-2024559044
44623,416,4,10,2115,27,1.29,PROD-2024704634
44624,506,11,9,2353,30,1.28,PROD-2024915766
44625,320,6,12,4,0,1.36,PROD-2023534258
44626,224,16,7,50,1,1.3,PROD-2023805242
44627,342,15,8,809,11,1.37,PROD-2023939738
44628,653,2,2,1919,24,1.27,PROD-2024219989
44629,18,16,7,47,1,1.26,PROD-2023556469
44630,433,9,12,719,9,1.3,PROD-2024272459
44631,101,8,8,55,1,1.26,PROD-2023908911
44632,66,13,10,45,1,1.28,PROD-2023265038
44633,398,13,12,173,2,1.25,PROD-2024708737
44634,189,19,10,48,1,1.31,PROD-2023872952
44635,343,18,11,737,10,1.35,PROD-2023334152
44636,128,14,10,5,0,1.28,PROD-2023280066
44637,172,10,9,46,1,1.25,PROD-2023711575
44638,505,22,7,1130,14,1.25,PROD-2024617057
44639,209,6,9,46,1,1.32,PROD-2023505771
44640,214,13,12,20,0,1.3,PROD-2023353992
44641,423,14,11,1429,19,1.31,PROD-2024865644
44642,608,7,12,223,3,1.32,PROD-2024550992
44643,154,3,12,42,1,1.21,PROD-2023330364
44644,430,11,2,907,12,1.31,PROD-2024529711
44645,547,13,10,225,3,1.24,PROD-2024164172
44646,123,10,9,46,1,1.28,PROD-2023824789
44647,91,6,1,47,1,1.24,PROD-2023602638
44648,497,22,10,613,8,1.25,PROD-2024587160
44649,227,5,11,56,1,1.32,PROD-2023570478
44650,288,15,2,7,0,1.26,PROD-2023976002
44651,128,12,11,23,0,1.27,PROD-2023638276
44652,484,7,10,884,11,1.24,PROD-2024444686
44653,727,5,3,1985,27,1.34,PROD-2024924769
44654,9,14,10,39,1,1.3,PROD-2023863694
44655,395,2,10,361,5,1.31,PROD-2024881700
44656,543,15,7,2663,31,1.17,PROD-2024843840
44657,692,16,8,186,3,1.35,PROD-2024206643
44658,709,6,7,3022,42,1.38,PROD-2024433976
44659,344,19,2,630,9,1.34,PROD-2023662412
44660,158,18,8,37,0,1.19,PROD-2023784529
44661,469,14,3,110,1,1.24,PROD-2024396147
44662,29,11,1,49,1,1.3,PROD-2023865259
44663,258,21,7,43,1,1.31,PROD-2023592151
44664,262,21,12,14,0,1.3,PROD-2023201210
44665,178,4,10,37,0,1.2,PROD-2023676715
44666,322,5,7,30,0,1.35,PROD-2023738464
44667,406,20,7,2120,27,1.28,PROD-2024735857
44668,437,12,11,2926,39,1.33,PROD-2024993844
44669,145,22,1,13,0,1.25,PROD-2023444175
44670,251,19,1,8,0,1.32,PROD-2023386880
44671,62,4,11,29,0,1.33,PROD-2023314038
44672,510,21,1,851,11,1.27,PROD-2024640838
44673,491,4,9,942,12,1.27,PROD-2024961807
44674,580,1,7,2260,29,1.28,PROD-2024133551
44675,562,13,1,341,4,1.27,PROD-2024857172
44676,706,6,12,1383,19,1.34,PROD-2024212651
44677,556,20,7,842,11,1.28,PROD-2024627514
44678,444,7,9,251,3,1.3,PROD-2024681700
44679,275,9,11,30,0,1.25,PROD-2023888520
44680,440,16,11,1961,25,1.28,PROD-2024450860
44681,521,18,8,1282,16,1.22,PROD-2024437931
44682,585,1,7,1905,24,1.26,PROD-2024809851
44683,362,21,3,683,9,1.32,PROD-2023413125
44684,653,4,3,2088,27,1.31,PROD-2024308555
44685,710,13,10,1234,17,1.35,PROD-2024346854
44686,395,14,3,1677,22,1.3,PROD-2024778966
44687,307,18,3,54,1,1.36,PROD-2023924157
44688,386,17,1,146,2,1.27,PROD-2024388046
44689,46,2,3,51,1,1.28,PROD-2023597348
44690,601,16,10,2104,27,1.28,PROD-2024535721
44691,342,8,10,1258,17,1.38,PROD-2023274564
44692,429,7,9,1641,21,1.3,PROD-2024473735
44693,656,11,1,149,2,1.32,PROD-2024917999
44694,115,9,1,26,0,1.25,PROD-2023224617
44695,239,17,3,52,1,1.29,PROD-2023382787
44696,47,22,8,18,0,1.31,PROD-2023166096
44697,538,9,8,2076,26,1.25,PROD-2024766614
44698,523,7,8,1249,15,1.2,PROD-2024142585
44699,454,22,3,563,7,1.3,PROD-2024719558
44700,82,9,10,30,0,1.32,PROD-2023555097
44701,194,19,3,63,1,1.31,PROD-2023938895
44702,708,5,9,2684,35,1.32,PROD-2024765507
44703,578,22,7,390,5,1.28,PROD-2024263299
44704,655,4,10,1244,16,1.29,PROD-2024786849
44705,712,20,12,1972,26,1.34,PROD-2024853729
44706,279,5,11,14,0,1.3,PROD-2023424053
44707,119,14,7,15,0,1.22,PROD-2023356337
44708,466,5,1,1012,13,1.26,PROD-2024764287
44709,103,7,10,34,0,1.25,PROD-2023225041
44710,485,19,9,3259,40,1.23,PROD-2024962259
44711,1,22,12,50,1,1.3,PROD-2023387809
44712,450,15,9,1172,15,1.31,PROD-2024776012
44713,270,17,9,42,1,1.33,PROD-2023919011
44714,51,13,12,31,0,1.29,PROD-2023615147
44715,384,14,3,996,13,1.28,PROD-2024715496
44716,548,1,3,539,7,1.27,PROD-2024519535
44717,166,7,3,41,1,1.23,PROD-2023524174
44718,275,6,2,39,0,1.28,PROD-2023850934
44719,157,15,1,9,0,1.25,PROD-2023336709
44720,268,20,11,60,1,1.35,PROD-2023828146
44721,406,20,10,1331,18,1.32,PROD-2024609771
44722,514,14,12,1732,22,1.25,PROD-2024578719
44723,521,8,3,1691,21,1.24,PROD-2024746541
44724,155,12,7,12,0,1.2,PROD-2023929528
44725,638,6,9,1030,14,1.33,PROD-2024618384
44726,224,4,2,39,1,1.31,PROD-2023215459
44727,253,19,12,18,0,1.31,PROD-2023553740
44728,17,22,2,40,1,1.26,PROD-2023921030
44729,54,15,7,47,1,1.32,PROD-2023534900
44730,58,17,8,46,1,1.29,PROD-2023100659
44731,173,1,10,6,0,1.23,PROD-2023422720
44732,715,18,8,2332,31,1.35,PROD-2024846269
44733,96,17,8,14,0,1.23,PROD-2023719719
44734,8,18,8,18,0,1.32,PROD-2023569901
44735,455,12,2,498,6,1.29,PROD-2024478113
44736,428,15,3,951,13,1.33,PROD-2024635570
44737,424,8,9,238,3,1.32,PROD-2024637706
44738,475,19,9,619,8,1.26,PROD-2024696692
44739,387,14,2,1143,15,1.32,PROD-2024364079
44740,125,20,1,38,0,1.24,PROD-2023178183
44741,41,5,10,51,1,1.28,PROD-2023921250
44742,352,3,9,179,3,1.36,PROD-2023215337
44743,578,16,8,1123,14,1.28,PROD-2024581366
44744,677,4,2,968,13,1.36,PROD-2024982245
44745,256,1,11,41,1,1.35,PROD-2023715875
44746,695,19,9,1738,23,1.35,PROD-2024388995
44747,493,6,10,1426,18,1.29,PROD-2024586712
44748,512,8,7,2086,26,1.26,PROD-2024123897
44749,74,16,7,21,0,1.31,PROD-2023440580
44750,310,11,7,52,1,1.33,PROD-2023728739
44751,631,4,12,3212,43,1.34,PROD-2024670232
44752,86,6,9,12,0,1.32,PROD-2023602759
44753,263,15,10,15,0,1.31,PROD-2023660694
44754,45,22,9,32,0,1.34,PROD-2023567405
44755,288,5,8,16,0,1.31,PROD-2023132132
44756,459,4,11,591,7,1.24,PROD-2024234392
44757,697,13,3,2106,28,1.34,PROD-2024675700
44758,602,6,1,486,6,1.31,PROD-2024569670
44759,159,17,11,39,0,1.22,PROD-2023549394
44760,188,9,8,32,0,1.29,PROD-2023235301
44761,234,10,9,11,0,1.3,PROD-2023415702
44762,35,20,7,15,0,1.29,PROD-2023374393
44763,675,19,9,317,4,1.34,PROD-2024853348
44764,549,16,8,298,4,1.31,PROD-2024787066
44765,161,7,8,21,0,1.2,PROD-2023381008
44766,339,6,8,1115,16,1.36,PROD-2023260073
44767,463,5,10,676,8,1.23,PROD-2024308028
44768,234,3,11,17,0,1.31,PROD-2023390057
44769,625,7,9,3632,48,1.32,PROD-2024167538
44770,77,21,10,7,0,1.28,PROD-2023690727
44771,406,4,11,146,2,1.32,PROD-2024658629
44772,418,19,11,200,3,1.32,PROD-2024507500
44773,659,1,7,2106,27,1.3,PROD-2024923845
44774,194,20,3,12,0,1.33,PROD-2023459103
44775,528,10,11,640,8,1.22,PROD-2024938756
44776,684,1,2,190,3,1.33,PROD-2024819763
44777,401,7,2,271,4,1.31,PROD-2024972005
44778,559,22,2,1563,20,1.28,PROD-2024874374
44779,253,13,12,51,1,1.33,PROD-2023113954
44780,213,12,12,41,1,1.35,PROD-2023343770
44781,56,1,2,22,0,1.29,PROD-2023772230
44782,262,22,1,41,1,1.33,PROD-2023251777
44783,344,7,11,719,10,1.35,PROD-2023809860
44784,281,10,11,22,0,1.28,PROD-2023146131
44785,407,12,8,2209,29,1.3,PROD-2024586833
44786,627,3,11,1387,18,1.3,PROD-2024596675
44787,199,8,12,7,0,1.28,PROD-2023470837
44788,502,7,9,2734,35,1.29,PROD-2024542485
44789,578,11,1,1871,24,1.27,PROD-2024174800
44790,252,2,8,50,1,1.32,PROD-2023252544
44791,420,11,7,2000,25,1.26,PROD-2024573698
44792,10,13,7,9,0,1.3,PROD-2023312130
44793,329,16,7,36,0,1.38,PROD-2023469037
44794,676,6,9,2786,37,1.34,PROD-2024526166
44795,638,19,12,2951,39,1.31,PROD-2024653733
44796,131,17,3,35,0,1.26,PROD-2023350859
44797,268,9,3,52,1,1.32,PROD-2023457561
44798,366,2,10,192,2,1.3,PROD-2024367534
44799,368,17,1,1235,16,1.32,PROD-2024242300
44800,397,18,7,146,2,1.3,PROD-2024361195
44801,590,22,10,1569,20,1.3,PROD-2024407546
44802,269,1,7,15,0,1.29,PROD-2023507380
44803,386,18,7,287,4,1.3,PROD-2024971466
44804,530,9,11,1715,21,1.2,PROD-2024138592
44805,641,21,10,1666,22,1.3,PROD-2024263071
44806,398,9,1,914,12,1.31,PROD-2024384573
44807,470,14,10,593,7,1.23,PROD-2024129210
44808,470,17,2,870,11,1.26,PROD-2024105217
44809,681,16,12,1428,19,1.32,PROD-2024359975
44810,709,12,11,1714,23,1.34,PROD-2024537485
44811,460,14,2,1252,15,1.21,PROD-2024469647
44812,49,4,8,28,0,1.3,PROD-2023231843
44813,404,20,1,207,3,1.24,PROD-2024291328
44814,463,1,8,637,8,1.23,PROD-2024884256
44815,443,13,9,1710,22,1.26,PROD-2024700023
44816,627,9,9,3837,50,1.3,PROD-2024481911
44817,472,21,1,212,3,1.26,PROD-2024488505
44818,402,16,2,205,3,1.27,PROD-2024639164
44819,628,2,1,2118,29,1.36,PROD-2024185167
44820,570,2,10,2255,30,1.31,PROD-2024245767
44821,524,20,1,85,1,1.21,PROD-2024643907
44822,610,15,1,302,4,1.31,PROD-2024541661
44823,282,4,7,50,1,1.29,PROD-2023136148
44824,565,7,1,762,10,1.3,PROD-2024817369
44825,301,11,10,5,0,1.29,PROD-2023649333
44826,140,12,8,27,0,1.3,PROD-2023576306
44827,383,1,7,2365,31,1.32,PROD-2024858198
44828,665,18,10,371,5,1.3,PROD-2024323168
44829,241,20,1,37,0,1.3,PROD-2023121195
44830,333,17,1,12,0,1.34,PROD-2023409040
44831,231,8,2,15,0,1.28,PROD-2023939072
44832,636,12,12,3514,47,1.34,PROD-2024765253
44833,8,22,9,32,0,1.29,PROD-2023884232
44834,486,10,11,1643,20,1.24,PROD-2024212821
44835,278,13,11,11,0,1.37,PROD-2023779792
44836,465,8,11,1621,20,1.25,PROD-2024924083
44837,283,22,7,39,1,1.33,PROD-2023994404
44838,390,3,8,378,5,1.33,PROD-2024504878
44839,262,13,9,5,0,1.32,PROD-2023344664
44840,74,21,9,42,1,1.28,PROD-2023650682
44841,289,12,7,9,0,1.29,PROD-2023527253
44842,693,9,12,106,1,1.32,PROD-2024300460
44843,82,12,2,37,0,1.3,PROD-2023291176
44844,535,16,1,1003,12,1.18,PROD-2024457586
44845,260,14,2,57,1,1.3,PROD-2023535307
44846,101,15,11,7,0,1.26,PROD-2023106977
44847,247,8,1,45,1,1.3,PROD-2023226749
44848,528,18,3,211,2,1.17,PROD-2024282461
44849,164,8,11,2,0,1.2,PROD-2023438717
44850,625,17,10,826,11,1.3,PROD-2024433824
44851,43,10,7,3,0,1.29,PROD-2023571663
44852,243,12,10,3,0,1.31,PROD-2023225893
44853,482,21,3,2282,29,1.26,PROD-2024900058
44854,721,6,3,2592,36,1.38,PROD-2024106336
44855,156,22,1,23,0,1.22,PROD-2023829046
44856,577,1,11,2294,29,1.28,PROD-2024988271
44857,123,10,8,21,0,1.25,PROD-2023191626
44858,457,17,11,363,4,1.23,PROD-2024595615
44859,556,18,12,2870,37,1.28,PROD-2024979187
44860,507,6,7,179,2,1.3,PROD-2024399044
44861,603,10,9,956,13,1.32,PROD-2024664856
44862,704,9,9,2947,39,1.31,PROD-2024922000
44863,663,1,3,1272,16,1.27,PROD-2024148064
44864,109,13,2,56,1,1.24,PROD-2023809797
44865,662,8,8,2143,27,1.24,PROD-2024869754
44866,620,20,1,1004,14,1.36,PROD-2024551815
44867,219,15,7,53,1,1.29,PROD-2023370041
44868,175,3,11,38,0,1.19,PROD-2023441650
44869,313,15,8,47,1,1.38,PROD-2023948810
44870,216,10,9,3,0,1.29,PROD-2023983056
44871,295,10,12,35,0,1.32,PROD-2023485862
44872,518,6,1,1233,15,1.22,PROD-2024618495
44873,106,9,8,17,0,1.26,PROD-2023678473
44874,193,2,7,42,1,1.3,PROD-2023852928
44875,14,18,2,49,1,1.31,PROD-2023336665
44876,675,3,8,2381,32,1.34,PROD-2024861952
44877,535,20,10,2782,34,1.21,PROD-2024657265
44878,82,19,8,44,1,1.32,PROD-2023963668
44879,406,7,11,1164,15,1.31,PROD-2024658218
44880,216,3,8,42,1,1.29,PROD-2023798675
44881,115,15,2,13,0,1.26,PROD-2023417354
44882,495,11,10,2669,34,1.27,PROD-2024801639
44883,607,8,8,1955,25,1.28,PROD-2024204253
44884,170,8,1,46,1,1.22,PROD-2023889401
44885,462,19,12,1153,14,1.24,PROD-2024708624
44886,350,1,2,306,4,1.37,PROD-2023242499
44887,293,8,7,46,1,1.31,PROD-2023807681
44888,589,18,9,1498,19,1.3,PROD-2024881469
44889,628,6,1,406,5,1.32,PROD-2024632168
44890,103,15,1,17,0,1.24,PROD-2023512446
44891,412,9,2,982,13,1.31,PROD-2024759793
44892,622,12,3,904,12,1.32,PROD-2024159318
44893,348,18,8,719,10,1.39,PROD-2023884564
44894,610,7,12,231,3,1.33,PROD-2024541347
44895,681,11,3,217,3,1.35,PROD-2024303682
44896,261,10,8,2,0,1.33,PROD-2023223371
44897,527,21,1,1088,13,1.23,PROD-2024770890
44898,673,18,3,978,13,1.35,PROD-2024299803
44899,401,21,3,431,6,1.3,PROD-2024911601
44900,425,20,10,2884,38,1.31,PROD-2024904148
44901,398,10,7,1764,23,1.28,PROD-2024259581
44902,252,11,3,42,1,1.34,PROD-2023605426
44903,491,4,1,279,4,1.28,PROD-2024555258
44904,386,11,9,2013,26,1.3,PROD-2024908629
44905,209,8,9,47,1,1.3,PROD-2023669041
44906,701,21,2,1015,14,1.36,PROD-2024612549
44907,60,2,10,27,0,1.26,PROD-2023384280
44908,320,5,7,9,0,1.36,PROD-2023505685
44909,163,19,1,26,0,1.24,PROD-2023302149
44910,563,7,12,969,12,1.28,PROD-2024966849
44911,319,2,8,49,1,1.34,PROD-2023242006
44912,258,20,7,14,0,1.31,PROD-2023286214
44913,88,22,7,53,1,1.34,PROD-2023124514
44914,729,2,7,2445,33,1.34,PROD-2024916051
44915,424,4,3,397,5,1.31,PROD-2024397816
44916,40,1,7,7,0,1.31,PROD-2023444565
44917,588,20,12,553,7,1.3,PROD-2024451859
44918,43,20,1,40,1,1.31,PROD-2023194394
44919,231,7,11,34,0,1.3,PROD-2023547584
44920,118,2,1,50,1,1.25,PROD-2023437982
44921,88,12,7,13,0,1.31,PROD-2023351629
44922,334,12,11,42,1,1.33,PROD-2023554840
44923,116,13,12,58,1,1.27,PROD-2023954747
44924,26,3,3,9,0,1.27,PROD-2023343125
44925,604,12,11,558,7,1.34,PROD-2024206342
44926,217,1,1,46,1,1.31,PROD-2023106067
44927,111,9,1,50,1,1.26,PROD-2023622609
44928,504,21,7,350,4,1.25,PROD-2024919682
44929,541,9,10,513,6,1.22,PROD-2024117724
44930,384,19,11,1332,17,1.31,PROD-2024835156
44931,607,2,2,1626,21,1.28,PROD-2024844396
44932,540,9,8,114,1,1.2,PROD-2024952894
44933,510,18,8,1476,19,1.28,PROD-2024970906
44934,274,15,7,12,0,1.28,PROD-2023640815
44935,165,11,8,43,1,1.21,PROD-2023931018
44936,33,10,10,22,0,1.3,PROD-2023139846
44937,164,4,12,4,0,1.26,PROD-2023111617
44938,91,4,12,9,0,1.25,PROD-2023446526
44939,369,4,10,1513,19,1.28,PROD-2024521672
44940,102,10,8,15,0,1.22,PROD-2023657747
44941,420,19,2,2074,28,1.34,PROD-2024248531
44942,406,19,12,1537,20,1.31,PROD-2024849011
44943,252,20,2,32,0,1.3,PROD-2023560532
44944,241,1,9,23,0,1.31,PROD-2023703680
44945,450,8,7,223,3,1.34,PROD-2024397643
44946,61,3,7,10,0,1.29,PROD-2023938939
44947,569,4,10,1284,17,1.3,PROD-2024215927
44948,74,7,7,49,1,1.32,PROD-2023289800
44949,394,11,2,2249,29,1.29,PROD-2024644371
44950,240,16,8,8,0,1.29,PROD-2023710769
44951,308,3,3,13,0,1.34,PROD-2023827262
44952,487,11,3,284,4,1.29,PROD-2024799083
44953,317,16,12,10,0,1.32,PROD-2023340019
44954,184,11,12,42,1,1.27,PROD-2023483709
44955,651,4,7,2593,33,1.29,PROD-2024708633
44956,407,8,2,99,1,1.28,PROD-2024317366
44957,37,4,9,31,0,1.3,PROD-2023673578
44958,644,16,10,257,3,1.29,PROD-2024933577
44959,548,21,8,1666,22,1.3,PROD-2024839088
44960,731,15,7,400,5,1.36,PROD-2024325063
44961,159,19,12,47,1,1.23,PROD-2023489645
44962,705,11,9,2992,40,1.33,PROD-2024695300
44963,75,5,7,34,0,1.31,PROD-2023771173
44964,58,7,7,32,0,1.32,PROD-2023822149
44965,255,18,9,48,1,1.3,PROD-2023273252
44966,559,12,7,776,10,1.3,PROD-2024659397
44967,430,2,11,220,3,1.33,PROD-2024892831
44968,264,19,8,52,1,1.29,PROD-2023870392
44969,357,19,3,432,6,1.33,PROD-2023308920
44970,561,4,8,862,11,1.31,PROD-2024284171
44971,449,8,7,1903,25,1.31,PROD-2024121102
44972,506,11,10,1262,16,1.26,PROD-2024115803
44973,611,2,7,3564,47,1.31,PROD-2024828414
44974,445,14,9,2156,28,1.32,PROD-2024691718
44975,124,3,9,8,0,1.23,PROD-2023953717
44976,485,7,7,1062,13,1.23,PROD-2024541312
44977,716,14,1,528,7,1.36,PROD-2024261239
44978,117,12,3,41,1,1.24,PROD-2023365599
44979,171,8,11,29,0,1.21,PROD-2023268878
44980,603,2,12,1395,18,1.29,PROD-2024116345
44981,328,16,3,10,0,1.34,PROD-2023592063
44982,203,22,12,43,1,1.32,PROD-2023495768
44983,6,19,9,7,0,1.28,PROD-2023577340
44984,576,5,1,1577,20,1.29,PROD-2024226199
44985,80,1,1,18,0,1.33,PROD-2023955314
44986,308,17,3,9,0,1.38,PROD-2023580730
44987,171,5,3,37,0,1.21,PROD-2023135900
44988,647,8,8,2933,38,1.3,PROD-2024849125
44989,730,22,12,2477,34,1.36,PROD-2024440115
44990,174,6,9,7,0,1.2,PROD-2023360869
44991,226,9,8,55,1,1.3,PROD-2023283572
44992,170,18,10,29,0,1.19,PROD-2023174123
44993,654,15,9,2677,35,1.32,PROD-2024154752
44994,671,17,9,2152,29,1.35,PROD-2024717263
44995,372,17,7,1699,22,1.28,PROD-2024798293
44996,187,15,3,59,1,1.3,PROD-2023157313
44997,138,19,3,50,1,1.25,PROD-2023641880
